State/Province,County/Parish,DI Basin,DI Play,DI Subplay,Grantor,Grantee Alias,Vol/Page,Record Number,Instrument Type,Instrument Date,Record Date,Effective Date,Term (Months),Expiration of Primary Term,Options/Extensions,Ext. Bonus,Ext. Term (Months),Bonus,Royalty,Area (Acres),Abstract,Section,Township,Township Direction,Range,Range Direction,Block,BLM,State Lease,Grantee,Grantor Address,Grantee Address,Majority Legal Assignee,Majority Assignment Effective Date,Majority Legal Assignee Interest,Majority Assignment Vol/Page,Max Depth,Min Depth,Latitude (WGS84),Longitude (WGS84)
MS,STONE (MS),GULF COAST EAST,,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,MS-2020-12-0117/NA,MSES059726,Lease,2020-12-17,2020-12-17,,120,2030-12-17,0,,0.00000000,2.00000000,0.12500000,81.63999938,,31.00,2.00,S         ,9.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE 322  , CORPUS CHRISTI, TX 78401",,,,,,0,30.83040907,-88.92689685
AR,FAULKNER (AR),ARKOMA,FAYETTEVILLE,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,AR-2020-12-6022/NA,ARES059723,Lease,2020-12-17,2020-12-17,,120,2030-12-17,0,,0.00000000,2.00000000,0.12500000,120.00000000,,14.00,7.00,N         ,12.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78401",,,,,,0,35.24013458,-92.24731316
AR,FAULKNER (AR),ARKOMA,FAYETTEVILLE,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,AR-2020-12-6022/NA,ARES059723,Lease,2020-12-17,2020-12-17,,120,2030-12-17,0,,0.00000000,2.00000000,0.12500000,120.00000000,,14.00,7.00,N         ,12.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78401",,,,,,0,35.24013458,-92.24731316
MS,JONES (MS),GULF COAST EAST,,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,MS-2020-12-0112/NA,MSES059734,Lease,2020-12-17,2020-12-17,,120,2030-12-17,0,,0.00000000,11.00000000,0.12500000,122.62999725,,36.00,7.00,N         ,14.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE 322  , CORPUS CHRISTI, TX 78401",,,,,,0,31.52893599,-89.35726342
MS,JONES (MS),GULF COAST EAST,,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,MS-2020-12-0112/NA,MSES059734,Lease,2020-12-17,2020-12-17,,120,2030-12-17,0,,0.00000000,11.00000000,0.12500000,122.62999725,,36.00,7.00,N         ,14.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE 322  , CORPUS CHRISTI, TX 78401",,,,,,0,31.52893599,-89.35726342
MS,JONES (MS),GULF COAST EAST,,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,MS-2020-12-0112/NA,MSES059734,Lease,2020-12-17,2020-12-17,,120,2030-12-17,0,,0.00000000,11.00000000,0.12500000,122.62999725,,36.00,7.00,N         ,14.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE 322  , CORPUS CHRISTI, TX 78401",,,,,,0,31.52893599,-89.35726342
MS,FRANKLIN (MS),GULF COAST EAST,,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,MS-2020-12-0106/NA,MSES059735,Lease,2020-12-17,2020-12-17,,120,2030-12-17,0,,0.00000000,2.00000000,0.12500000,79.14499664,,37.00,5.00,N         ,3.00,E         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78401",,,,,,0,31.37137615,-90.91424861
WY,CONVERSE (WY),POWDER RIVER,POWDER RIVER,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-6773/NA,WYW190569,Lease,2020-12-15,2020-12-15,,120,2030-12-15,0,,0.00000000,502.00000000,0.12500000,320.00000000,,35.00,38.00,N         ,71.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE 322  , CORPUS CHRISTI, TX 78401",,,,,,0,43.22528621,-105.34956798
WY,CAMPBELL (WY),POWDER RIVER,POWDER RIVER,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-6786/NA,WYW190586,Lease,2020-12-15,2020-12-15,,120,2030-12-15,0,,0.00000000,102.00000000,0.12500000,330.20001220,,1.00,46.00,N         ,73.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE 322  , CORPUS CHRISTI, TX 78401",,,,,,0,43.99148904,-105.57872722
WY,CAMPBELL (WY),POWDER RIVER,POWDER RIVER,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-6786/NA,WYW190586,Lease,2020-12-15,2020-12-15,,120,2030-12-15,0,,0.00000000,102.00000000,0.12500000,330.20001220,,2.00,46.00,N         ,73.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE 322  , CORPUS CHRISTI, TX 78401",,,,,,0,43.99153490,-105.59903755
WY,CAMPBELL (WY),POWDER RIVER,POWDER RIVER,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-6786/NA,WYW190586,Lease,2020-12-15,2020-12-15,,120,2030-12-15,0,,0.00000000,102.00000000,0.12500000,330.20001220,,3.00,46.00,N         ,73.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE 322  , CORPUS CHRISTI, TX 78401",,,,,,0,43.99148157,-105.61914188
WY,CAMPBELL (WY),POWDER RIVER,POWDER RIVER,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-6786/NA,WYW190586,Lease,2020-12-15,2020-12-15,,120,2030-12-15,0,,0.00000000,102.00000000,0.12500000,330.20001220,,32.00,46.00,N         ,73.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE 322  , CORPUS CHRISTI, TX 78401",,,,,,0,43.91839800,-105.65886873
WY,CONVERSE (WY),POWDER RIVER,POWDER RIVER,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-0418/NA,WYW190563,Lease,2020-12-15,2020-12-15,,120,2030-12-15,0,,0.00000000,551.00000000,0.12500000,160.00000000,,26.00,38.00,N         ,71.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N. SHORELINE #322  , CORPUS CHRISTI, TX 78401",,,,,,0,43.23994611,-105.34952221
WY,CONVERSE (WY),POWDER RIVER,POWDER RIVER,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-6770/NA,WYW190564,Lease,2020-12-15,2020-12-15,2020-12-15,120,2030-12-15,0,,0.00000000,524.00000000,0.12500000,320.00000000,,26.00,38.00,N         ,71.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE 322  , CORPUS CHRISTI, TX 78401",,,,,,0,43.23994611,-105.34952221
WY,NIOBRARA (WY),POWDER RIVER,POWDER RIVER,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-6814/NA,WYW190481,Lease,2020-12-15,2020-12-15,,120,2030-12-15,0,,0.00000000,7.00000000,0.12500000,756.15997314,,6.00,37.00,N         ,64.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE 322  , CORPUS CHRISTI, TX 78401",,,,,,0,43.21202475,-104.58835696
WY,NIOBRARA (WY),POWDER RIVER,POWDER RIVER,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-6814/NA,WYW190481,Lease,2020-12-15,2020-12-15,,120,2030-12-15,0,,0.00000000,7.00000000,0.12500000,756.15997314,,5.00,37.00,N         ,64.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE 322  , CORPUS CHRISTI, TX 78401",,,,,,0,43.21203626,-104.56843587
WY,NIOBRARA (WY),POWDER RIVER,POWDER RIVER,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-6814/NA,WYW190481,Lease,2020-12-15,2020-12-15,,120,2030-12-15,0,,0.00000000,7.00000000,0.12500000,756.15997314,,5.00,37.00,N         ,64.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE 322  , CORPUS CHRISTI, TX 78401",,,,,,0,43.21203626,-104.56843587
WY,NIOBRARA (WY),POWDER RIVER,POWDER RIVER,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-6814/NA,WYW190481,Lease,2020-12-15,2020-12-15,,120,2030-12-15,0,,0.00000000,7.00000000,0.12500000,756.15997314,,5.00,37.00,N         ,64.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE 322  , CORPUS CHRISTI, TX 78401",,,,,,0,43.21203626,-104.56843587
WY,NIOBRARA (WY),POWDER RIVER,POWDER RIVER,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-6814/NA,WYW190481,Lease,2020-12-15,2020-12-15,,120,2030-12-15,0,,0.00000000,7.00000000,0.12500000,756.15997314,,6.00,37.00,N         ,64.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE 322  , CORPUS CHRISTI, TX 78401",,,,,,0,43.21202475,-104.58835696
WY,NIOBRARA (WY),POWDER RIVER,POWDER RIVER,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-6807/NA,WYW190479,Lease,2020-12-15,2020-12-15,,120,2030-12-15,0,,0.00000000,7.00000000,0.12500000,1407.06005859,,2.00,37.00,N         ,64.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78401",,,,,,0,43.21190676,-104.50874892
WY,NIOBRARA (WY),POWDER RIVER,POWDER RIVER,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-6807/NA,WYW190479,Lease,2020-12-15,2020-12-15,,120,2030-12-15,0,,0.00000000,7.00000000,0.12500000,1407.06005859,,2.00,37.00,N         ,64.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78401",,,,,,0,43.21190676,-104.50874892
WY,NIOBRARA (WY),POWDER RIVER,POWDER RIVER,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-6807/NA,WYW190479,Lease,2020-12-15,2020-12-15,,120,2030-12-15,0,,0.00000000,7.00000000,0.12500000,1407.06005859,,10.00,37.00,N         ,64.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78401",,,,,,0,43.19746031,-104.52863952
WY,NIOBRARA (WY),POWDER RIVER,POWDER RIVER,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-6807/NA,WYW190479,Lease,2020-12-15,2020-12-15,,120,2030-12-15,0,,0.00000000,7.00000000,0.12500000,1407.06005859,,3.00,37.00,N         ,64.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78401",,,,,,0,43.21192958,-104.52859370
WY,NIOBRARA (WY),POWDER RIVER,POWDER RIVER,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-6807/NA,WYW190479,Lease,2020-12-15,2020-12-15,,120,2030-12-15,0,,0.00000000,7.00000000,0.12500000,1407.06005859,,1.00,37.00,N         ,64.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78401",,,,,,0,43.21185723,-104.48895744
WY,NIOBRARA (WY),POWDER RIVER,POWDER RIVER,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-6807/NA,WYW190479,Lease,2020-12-15,2020-12-15,,120,2030-12-15,0,,0.00000000,7.00000000,0.12500000,1407.06005859,,3.00,37.00,N         ,64.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78401",,,,,,0,43.21192958,-104.52859370
WY,NIOBRARA (WY),POWDER RIVER,POWDER RIVER,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-6807/NA,WYW190479,Lease,2020-12-15,2020-12-15,,120,2030-12-15,0,,0.00000000,7.00000000,0.12500000,1407.06005859,,2.00,37.00,N         ,64.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78401",,,,,,0,43.21190676,-104.50874892
WY,NIOBRARA (WY),POWDER RIVER,POWDER RIVER,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-6807/NA,WYW190479,Lease,2020-12-15,2020-12-15,,120,2030-12-15,0,,0.00000000,7.00000000,0.12500000,1407.06005859,,2.00,37.00,N         ,64.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78401",,,,,,0,43.21190676,-104.50874892
WY,NIOBRARA (WY),POWDER RIVER,POWDER RIVER,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-6807/NA,WYW190479,Lease,2020-12-15,2020-12-15,,120,2030-12-15,0,,0.00000000,7.00000000,0.12500000,1407.06005859,,3.00,37.00,N         ,64.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78401",,,,,,0,43.21192958,-104.52859370
WY,NIOBRARA (WY),POWDER RIVER,POWDER RIVER,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-6807/NA,WYW190479,Lease,2020-12-15,2020-12-15,,120,2030-12-15,0,,0.00000000,7.00000000,0.12500000,1407.06005859,,1.00,37.00,N         ,64.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78401",,,,,,0,43.21185723,-104.48895744
WY,CONVERSE (WY),POWDER RIVER,POWDER RIVER,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-6889/NA,WYW190570,Lease,2020-12-15,2020-12-15,,120,2030-12-15,0,,0.00000000,830.00000000,0.12500000,80.00000000,,8.00,39.00,N         ,71.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE 322  , CORPUS CHRISTI, TX 78401",,,,,,0,43.37019194,-105.41115527
WY,CONVERSE (WY),POWDER RIVER,POWDER RIVER,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-6768/NA,WYW190558,Lease,2020-12-15,2020-12-15,,120,2030-12-15,0,,0.00000000,501.00000000,0.12500000,640.00000000,,14.00,38.00,N         ,71.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE 322  , CORPUS CHRISTI, TX 78401",,,,,,0,43.26860990,-105.34962911
WY,CONVERSE (WY),POWDER RIVER,POWDER RIVER,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-6768/NA,WYW190558,Lease,2020-12-15,2020-12-15,,120,2030-12-15,0,,0.00000000,501.00000000,0.12500000,640.00000000,,23.00,38.00,N         ,71.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE 322  , CORPUS CHRISTI, TX 78401",,,,,,0,43.25421694,-105.34962905
WY,CONVERSE (WY),POWDER RIVER,POWDER RIVER,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-0413/NA,WYW190556,Lease,2020-12-15,2020-12-15,,120,2030-12-15,0,,0.00000000,501.00000000,0.12500000,160.00000000,,14.00,38.00,N         ,71.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78401",,,,,,0,43.26860990,-105.34962911
WY,NIOBRARA (WY),POWDER RIVER,POWDER RIVER,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-0579/NA,WYW190480,Lease,2020-12-15,2020-12-15,,120,2030-12-15,0,,0.00000000,7.00000000,0.12500000,641.80999755,,4.00,37.00,N         ,64.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78401",,,,,,0,43.21204014,-104.54846901
WY,NIOBRARA (WY),POWDER RIVER,POWDER RIVER,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-0579/NA,WYW190480,Lease,2020-12-15,2020-12-15,,120,2030-12-15,0,,0.00000000,7.00000000,0.12500000,641.80999755,,4.00,37.00,N         ,64.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78401",,,,,,0,43.21204014,-104.54846901
WY,NIOBRARA (WY),POWDER RIVER,POWDER RIVER,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-0579/NA,WYW190480,Lease,2020-12-15,2020-12-15,,120,2030-12-15,0,,0.00000000,7.00000000,0.12500000,641.80999755,,4.00,37.00,N         ,64.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78401",,,,,,0,43.21204014,-104.54846901
WY,CONVERSE (WY),POWDER RIVER,POWDER RIVER,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-6764/NA,WYW190528,Lease,2020-12-15,2020-12-15,,120,2030-12-15,0,,0.00000000,206.00000000,0.12500000,640.00000000,,20.00,38.00,N         ,70.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78401",,,,,,0,43.25444215,-105.28986580
WY,CONVERSE (WY),POWDER RIVER,POWDER RIVER,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-6868/NA,WYW190512,Lease,2020-12-15,2020-12-15,,120,2030-12-15,0,,0.00000000,78.00000000,0.12500000,40.00000000,,18.00,37.00,N         ,67.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE 322  , CORPUS CHRISTI, TX 78401",,,,,,0,43.18207037,-104.94822506
WY,NIOBRARA (WY),POWDER RIVER,POWDER RIVER,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-6815/NA,WYW190482,Lease,2020-12-15,2020-12-15,2020-12-15,120,2030-12-15,0,,0.00000000,7.00000000,0.12500000,800.00000000,,7.00,37.00,N         ,64.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE 322  , CORPUS CHRISTI, TX 78401",,,,,,0,43.19747156,-104.58832647
WY,NIOBRARA (WY),POWDER RIVER,POWDER RIVER,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-6815/NA,WYW190482,Lease,2020-12-15,2020-12-15,2020-12-15,120,2030-12-15,0,,0.00000000,7.00000000,0.12500000,800.00000000,,7.00,37.00,N         ,64.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE 322  , CORPUS CHRISTI, TX 78401",,,,,,0,43.19747156,-104.58832647
WY,NIOBRARA (WY),POWDER RIVER,POWDER RIVER,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-6815/NA,WYW190482,Lease,2020-12-15,2020-12-15,2020-12-15,120,2030-12-15,0,,0.00000000,7.00000000,0.12500000,800.00000000,,8.00,37.00,N         ,64.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE 322  , CORPUS CHRISTI, TX 78401",,,,,,0,43.19755936,-104.56837487
WY,NIOBRARA (WY),POWDER RIVER,POWDER RIVER,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-6815/NA,WYW190482,Lease,2020-12-15,2020-12-15,2020-12-15,120,2030-12-15,0,,0.00000000,7.00000000,0.12500000,800.00000000,,7.00,37.00,N         ,64.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE 322  , CORPUS CHRISTI, TX 78401",,,,,,0,43.19747156,-104.58832647
WY,NIOBRARA (WY),POWDER RIVER,POWDER RIVER,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-0595/NA,WYW190486,Lease,2020-12-15,2020-12-15,,120,2030-12-15,0,,0.00000000,11.00000000,0.12500000,960.00000000,,23.00,37.00,N         ,64.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE 322  , CORPUS CHRISTI, TX 78401",,,,,,0,43.16845697,-104.50881007
WY,NIOBRARA (WY),POWDER RIVER,POWDER RIVER,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-0595/NA,WYW190486,Lease,2020-12-15,2020-12-15,,120,2030-12-15,0,,0.00000000,11.00000000,0.12500000,960.00000000,,26.00,37.00,N         ,64.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE 322  , CORPUS CHRISTI, TX 78401",,,,,,0,43.15392666,-104.50882537
WY,NIOBRARA (WY),POWDER RIVER,POWDER RIVER,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-6816/NA,WYW190483,Lease,2020-12-15,2020-12-15,,120,2030-12-15,0,,0.00000000,7.00000000,0.12500000,640.00000000,,9.00,37.00,N         ,64.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78401",,,,,,0,43.19756324,-104.54856060
WY,CONVERSE (WY),POWDER RIVER,POWDER RIVER,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-0432/NA,WYW190529,Lease,2020-12-15,2020-12-15,,120,2030-12-15,0,,0.00000000,251.00000000,0.12500000,307.79998779,,30.00,38.00,N         ,70.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N. SHORELINE #322  , CORPUS CHRISTI, TX 78401",,,,,,0,43.24005301,-105.30969531
WY,CONVERSE (WY),POWDER RIVER,POWDER RIVER,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-0432/NA,WYW190529,Lease,2020-12-15,2020-12-15,,120,2030-12-15,0,,0.00000000,251.00000000,0.12500000,307.79998779,,30.00,38.00,N         ,70.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N. SHORELINE #322  , CORPUS CHRISTI, TX 78401",,,,,,0,43.24005301,-105.30969531
WY,CONVERSE (WY),POWDER RIVER,POWDER RIVER,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-6872/NA,WYW190518,Lease,2020-12-15,2020-12-15,,120,2030-12-15,0,,0.00000000,31.00000000,0.12500000,160.64999389,,5.00,38.00,N         ,69.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78401",,,,,,0,43.29779701,-105.16881381
WY,CONVERSE (WY),POWDER RIVER,POWDER RIVER,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-6872/NA,WYW190518,Lease,2020-12-15,2020-12-15,,120,2030-12-15,0,,0.00000000,31.00000000,0.12500000,160.64999389,,5.00,38.00,N         ,69.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78401",,,,,,0,43.29779701,-105.16881381
WY,SUBLETTE (WY),GREEN RIVER - OVERTHRUST,GREEN RIVER - OVERTHRUST,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-0817/NA,WYW190710,Lease,2020-12-15,2020-12-15,,120,2030-12-15,0,,0.00000000,64.00000000,0.12500000,1280.00000000,,9.00,30.00,N         ,109.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78401",,,,,,0,42.58711772,-109.84064610
WY,SUBLETTE (WY),GREEN RIVER - OVERTHRUST,GREEN RIVER - OVERTHRUST,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-0817/NA,WYW190710,Lease,2020-12-15,2020-12-15,,120,2030-12-15,0,,0.00000000,64.00000000,0.12500000,1280.00000000,,21.00,30.00,N         ,109.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78401",,,,,,0,42.55814910,-109.84054641
WY,SUBLETTE (WY),GREEN RIVER - OVERTHRUST,GREEN RIVER - OVERTHRUST,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-0817/NA,WYW190710,Lease,2020-12-15,2020-12-15,,120,2030-12-15,0,,0.00000000,64.00000000,0.12500000,1280.00000000,,22.00,30.00,N         ,109.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78401",,,,,,0,42.55702772,-109.82105246
WY,NIOBRARA (WY),POWDER RIVER,POWDER RIVER,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-0588/NA,WYW190484,Lease,2020-12-15,2020-12-15,,120,2030-12-15,0,,0.00000000,7.00000000,0.12500000,840.00000000,,18.00,37.00,N         ,64.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78401",,,,,,0,43.18298322,-104.58829597
WY,NIOBRARA (WY),POWDER RIVER,POWDER RIVER,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-0588/NA,WYW190484,Lease,2020-12-15,2020-12-15,,120,2030-12-15,0,,0.00000000,7.00000000,0.12500000,840.00000000,,17.00,37.00,N         ,64.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78401",,,,,,0,43.18301380,-104.56839778
WY,NIOBRARA (WY),POWDER RIVER,POWDER RIVER,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-0588/NA,WYW190484,Lease,2020-12-15,2020-12-15,,120,2030-12-15,0,,0.00000000,7.00000000,0.12500000,840.00000000,,18.00,37.00,N         ,64.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78401",,,,,,0,43.18298322,-104.58829597
WY,NIOBRARA (WY),POWDER RIVER,POWDER RIVER,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-0592/NA,WYW190485,Lease,2020-12-15,2020-12-15,,120,2030-12-15,0,,0.00000000,11.00000000,0.12500000,1280.00000000,,22.00,37.00,N         ,64.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE 322  , CORPUS CHRISTI, TX 78401",,,,,,0,43.16843784,-104.52860907
WY,NIOBRARA (WY),POWDER RIVER,POWDER RIVER,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-0592/NA,WYW190485,Lease,2020-12-15,2020-12-15,,120,2030-12-15,0,,0.00000000,11.00000000,0.12500000,1280.00000000,,21.00,37.00,N         ,64.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE 322  , CORPUS CHRISTI, TX 78401",,,,,,0,43.16845685,-104.54848437
WY,SUBLETTE (WY),GREEN RIVER - OVERTHRUST,GREEN RIVER - OVERTHRUST,,BUREAU OF LAND MANAGEMENT ,R&R ROYALTY,WY-2020-12-6960/NA,WYW190711,Lease,2020-12-15,2020-12-15,,120,2030-12-15,0,,0.00000000,83.00000000,0.12500000,640.00000000,,15.00,30.00,N         ,109.00,W         ,,1,0,R&R ROYALTY ," , ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78401",,,,,,0,42.57150822,-109.82105272
